           1000      1.1925369              0
           2000     1.20248881  0.00995190999
           3000     1.21117114   0.0104113628
           4000     1.21303563  0.00759437613
           5000     1.20895948  0.00715679485
           6000     1.20622584   0.0064512978
           7000     1.20387902  0.00593595897
           8000     1.20566279  0.00544137324
           9000     1.20864799  0.00565157093
          10000     1.20790548  0.00510916034
          11000     1.20610604  0.00495937763
          12000      1.2050388   0.0046513636
          13000     1.20343421  0.00456961534
          14000     1.19977332  0.00559468491
          15000     1.19825406  0.00542542617
          16000     1.19858809  0.00508600225
          17000     1.19949162  0.00486215663
          18000     1.19851592  0.00468677256
          19000     1.19836935  0.00443566527
          20000     1.19814347  0.00421409932
          21000     1.19662205  0.00428742884
          22000     1.19580866  0.00416804112
          23000     1.19517612  0.00403261839
          24000     1.19465084  0.00389650664
          25000     1.19508062  0.00376202781
          26000     1.19645926  0.00386843997
          27000     1.19666314  0.00372798729
          28000     1.19841319  0.00399597907
          29000     1.19946702  0.00399714647
          30000     1.19939791  0.00386222879
          31000      1.1999042  0.00376971678
          32000     1.19995196  0.00365032506
          33000     1.19963155   0.0035524596
          34000     1.19986018   0.0034539676
          35000     1.20082998  0.00349122994
          36000     1.20148717  0.00345592846
          37000      1.2015918  0.00336285543
          38000     1.20213097  0.00331727455
          39000     1.20394163  0.00370384258
          40000     1.20538408  0.00388756888
          41000     1.20605667  0.00385075857
          42000      1.2060841  0.00375805572
          43000     1.20649169  0.00369218421
          44000     1.20615275  0.00362318324
          45000     1.20593914    0.003548189
          46000     1.20637775  0.00349780605
          47000     1.20731107  0.00354755071
          48000     1.20838723  0.00363577491
          49000     1.20923772  0.00366096332
          50000     1.21002553  0.00367249116
          51000     1.21080847  0.00368392094
          52000     1.21111059  0.00362499323
          53000     1.21162891   0.0035935175
          54000     1.21221855  0.00357529967
          55000     1.21249723  0.00352073909
          56000     1.21190151  0.00350824689
          57000     1.21137995  0.00348539335
          58000     1.21079085  0.00347506904
          59000     1.20995107  0.00351738318
          60000     1.20923215  0.00353219811
          61000      1.2084079  0.00357025929
          62000     1.20761575  0.00360042508
          63000     1.20674642  0.00364791484
          64000      1.2058568   0.0036990324
          65000     1.20601844  0.00364526505
          66000     1.20651515  0.00362381211
          67000     1.20649661  0.00356936376
          68000     1.20649217  0.00351648418
          69000     1.20637363   0.0034671728
          70000     1.20621165  0.00342111986
          71000     1.20614009   0.0033733499
          72000     1.20622031  0.00332713512
          73000     1.20587568  0.00329929009
          74000     1.20595294  0.00325531654
          75000     1.20562607  0.00322820956
          76000     1.20530992  0.00320110093
          77000     1.20519158  0.00316147013
          78000     1.20514636  0.00312100295
          79000     1.20531678  0.00308595308
          80000     1.20546665  0.00305081769
          81000     1.20620761  0.00310269204
          82000     1.20641314  0.00307150495
          83000     1.20614421  0.00304616802
          84000     1.20585367  0.00302367605
          85000     1.20554673  0.00300361626
          86000     1.20531839  0.00297725451
          87000     1.20508199   0.0029523134
          88000     1.20503852   0.0029188953
          89000     1.20515928  0.00288843761
          90000     1.20511715  0.00285647429
          91000     1.20521432  0.00282658087
          92000     1.20505464  0.00280024461
          93000     1.20490894  0.00277379992
          94000     1.20497012  0.00274481448
          95000     1.20500468    0.002715988
          96000     1.20493898  0.00268835049
          97000     1.20482257  0.00266303671
          98000     1.20484669  0.00263583309
          99000     1.20509526  0.00262088709
         100000     1.20528386  0.00260139154
