10 0.000344096 0.00167834
30 0.00047602 0.00237311
50 0.000540956 0.00271681
70 0.00058546 0.00295891
90 0.000619647 0.00313673
110 0.000642853 0.00325671
130 0.000666914 0.00338504
150 0.000681945 0.00346376
170 0.000697536 0.00354417
190 0.000703285 0.00357613
210 0.000720122 0.00368794
230 0.000731187 0.00371834
250 0.0007327 0.00373771
270 0.000745534 0.00379452
290 0.000743973 0.00378487
310 0.000746246 0.00379291
330 0.000760044 0.00388456
350 0.000753795 0.00382647
370 0.000756822 0.00386708
390 0.000764943 0.00390006
410 0.000771837 0.00394016
430 0.000778635 0.00395942
450 0.000776539 0.0039528
470 0.000778219 0.00394428
490 0.000784302 0.00399419
510 0.000784039 0.00399252
530 0.000785951 0.00398074
550 0.000797779 0.00404966
570 0.000775593 0.00393701
590 0.000792647 0.00404108
610 0.000802115 0.00406856
630 0.000818634 0.00415521
650 0.000791397 0.00403249
670 0.000816336 0.00413748
690 0.000807696 0.00413588
710 0.000796034 0.00404164
730 0.000802493 0.00405992
750 0.000809539 0.00411978
770 0.000806644 0.00412291
790 0.000818544 0.00410904
810 0.000820498 0.00414677
830 0.00080213 0.00408581
850 0.00079802 0.00406916
870 0.000792924 0.00406165
890 0.000790088 0.00400742
910 0.000798456 0.00406472
930 0.000813153 0.00415613
950 0.000793434 0.00401575
970 0.000827748 0.00418408
990 0.000811133 0.00411363
1010 0.000836993 0.00422176
1030 0.000832791 0.0041803
1050 0.000813022 0.00409881
1070 0.000816264 0.00418469
1090 0.000826627 0.00416913
1110 0.000857707 0.0043653
1130 0.000819211 0.00413182
1150 0.000836489 0.00423699
1170 0.00080926 0.00414878
1190 0.000810182 0.00407006
1210 0.00082894 0.00417473
1230 0.000846121 0.00437089
1250 0.000838962 0.00422558
1270 0.000838059 0.00423607
1290 0.000834011 0.00430227
1310 0.000822521 0.00409859
1330 0.000852167 0.00431797
1350 0.000811276 0.00415624
1370 0.000854982 0.00433675
1390 0.000833297 0.00410966
1410 0.000840623 0.00424665
1430 0.000826989 0.0042151
1450 0.00085756 0.00439223
1470 0.00079894 0.00404399
1490 0.000815219 0.00410863
1510 0.000847009 0.00423807
1530 0.000838161 0.00414933
1550 0.000831818 0.00419199
1570 0.000788742 0.00402366
1590 0.000844502 0.00426695
1610 0.000817787 0.00412472
1630 0.000844718 0.00421654
1650 0.000846797 0.00432257
1670 0.000862956 0.00437361
1690 0.00083957 0.00427537
1710 0.000820113 0.00412477
1730 0.000820812 0.00409392
1750 0.000827679 0.00413607
1770 0.0008328 0.00416649
1790 0.00085353 0.00431219
1810 0.000827044 0.00417889
1830 0.000853657 0.00425944
1850 0.000824612 0.00419356
1870 0.00084726 0.00429695
1890 0.00084292 0.00422522
1910 0.000834855 0.00422744
1930 0.000831143 0.00424555
1950 0.000827431 0.00423233
1970 0.000793362 0.004023
1990 0.000835356 0.00422234
2010 0.000850299 0.00429751
2030 0.000827005 0.00416908
2050 0.000832629 0.00416739
2070 0.000856728 0.0043402
2090 0.000815478 0.00418236
2110 0.000820593 0.00417894
2130 0.000828071 0.00423878
2150 0.000835179 0.00424715
2170 0.000809449 0.00410578
2190 0.000859094 0.00425965
2210 0.000850507 0.00428702
2230 0.000842818 0.00423317
2250 0.000829917 0.00422391
2270 0.000881569 0.00450712
2290 0.00082529 0.00414795
2310 0.000824309 0.00417193
2330 0.000822643 0.00416553
2350 0.000853846 0.00434601
2370 0.000838541 0.00423936
2390 0.000823374 0.00426776
2410 0.000838498 0.00412215
2430 0.000837812 0.00426452
2450 0.000827141 0.00419333
2470 0.000834669 0.00423179
2490 0.000805711 0.00407595
2510 0.000836683 0.00423013
2530 0.000831937 0.00429981
2550 0.000820812 0.0041696
2570 0.000807378 0.00409573
2590 0.000827832 0.00413761
2610 0.000839996 0.00426072
2630 0.000866215 0.00438196
2650 0.000809224 0.00403654
2670 0.00081621 0.00416909
2690 0.000797842 0.00413517
2710 0.000804367 0.00412821
2730 0.000838591 0.00421791
2750 0.000828453 0.00417816
2770 0.000793334 0.00405986
2790 0.000844329 0.00427202
2810 0.000850317 0.00426166
2830 0.000830693 0.0041224
2850 0.000779543 0.00401649
2870 0.000819433 0.0040765
2890 0.000841435 0.00430114
2910 0.000830384 0.00417292
2930 0.000858657 0.00442213
2950 0.000819369 0.0041582
2970 0.000808505 0.00414784
2990 0.000851463 0.00428999
3010 0.000883354 0.00454944
3030 0.000793559 0.0039864
3050 0.000858974 0.00425847
3070 0.000804 0.00408843
3090 0.000808398 0.00408449
3110 0.00084002 0.00422565
3130 0.000831344 0.00426271
3150 0.000819516 0.0042262
3170 0.000852941 0.00429332
3190 0.000873795 0.00441753
3210 0.000822813 0.00423879
3230 0.00081215 0.00411701
3250 0.000820126 0.00413918
3270 0.000817516 0.00413128
3290 0.00080234 0.003994
3310 0.000790077 0.00404725
3330 0.000878644 0.00443693
3350 0.000885884 0.00445723
3370 0.000840555 0.00424443
3390 0.000854697 0.00432227
3410 0.000846499 0.0042241
3430 0.00082793 0.00423682
3450 0.000810002 0.00420403
3470 0.000853937 0.00423253
3490 0.000826176 0.00419563
3510 0.000822372 0.00419662
3530 0.000867435 0.00427985
3550 0.000843134 0.00427291
3570 0.000822091 0.00418928
3590 0.000855233 0.00420477
3610 0.00084196 0.00433696
3630 0.000818551 0.00406857
3650 0.000845185 0.00427855
3670 0.000826158 0.00410318
3690 0.000853728 0.00438717
3710 0.000835253 0.00416106
3730 0.00086038 0.00436164
3750 0.00084268 0.00417385
3770 0.000886945 0.00447512
3790 0.000882649 0.00446842
3810 0.000849296 0.00438254
3830 0.000800751 0.00398161
3850 0.000832015 0.00417357
3870 0.000867505 0.00443692
3890 0.000820866 0.00416784
3910 0.000878175 0.00436519
3930 0.000796954 0.00396009
3950 0.000875705 0.00435013
3970 0.000795857 0.00399927
3990 0.00084285 0.00431211
4010 0.000828167 0.00410749
4030 0.000823268 0.00424812
4050 0.000793976 0.00403259
4070 0.000842242 0.00434051
4090 0.000843782 0.00422384
4110 0.000845123 0.00420499
4130 0.000825621 0.00412083
4150 0.000854028 0.00436404
4170 0.000813534 0.00400545
4190 0.000856753 0.00438971
4210 0.00083931 0.00411233
4230 0.00083395 0.00425608
4250 0.000850125 0.00421184
4270 0.000834478 0.00419276
4290 0.000827495 0.00411098
4310 0.000838717 0.00413249
4330 0.000863397 0.00431066
4350 0.000854762 0.00430761
4370 0.000887075 0.00442678
4390 0.000812822 0.00406331
4410 0.000798414 0.00407118
4430 0.000800272 0.00407261
4450 0.000783736 0.00395445
4470 0.00087775 0.00444091
4490 0.00078047 0.00387309
4510 0.00088022 0.00447959
4530 0.000837955 0.00426726
4550 0.000837185 0.00416331
4570 0.0008881 0.00453175
4590 0.000817951 0.00409812
4610 0.000853906 0.00424861
4630 0.000818083 0.00420286
4650 0.000854458 0.00424983
4670 0.000870869 0.00433708
4690 0.000874056 0.00440448
4710 0.000808206 0.00409569
4730 0.000848519 0.00425545
4750 0.000823176 0.00402688
4770 0.000835467 0.00411586
4790 0.000844428 0.00423279
4810 0.000851348 0.00430247
4830 0.000815038 0.00409834
4850 0.000882755 0.00439061
4870 0.000837599 0.00413432
4890 0.00080777 0.00404152
4910 0.000900835 0.00456075
4930 0.000844319 0.00420807
4950 0.000840433 0.0042868
4970 0.000879044 0.00446973
4990 0.00086545 0.00435041
5000 0.000837857 0.00414024
