        2000     1.26988     1.26988           0
        4000      1.4651     1.36749   0.0976105
        6000     1.46611     1.40036   0.0652423
        8000     1.38622     1.39683   0.0462684
       10000     1.49607     1.41667   0.0409688
       12000     1.35871     1.40701   0.0348179
       14000     1.44908     1.41302   0.0300339
       16000     1.33159     1.40284   0.0279308
       18000     1.37381     1.39962    0.024843
       20000     1.33426     1.39308   0.0231615
       22000     1.48724     1.40164   0.0226316
       24000     1.39391       1.401   0.0206698
       26000     1.37373      1.3989   0.0191288
       28000       1.511     1.40691   0.0194359
       30000     1.43523      1.4088   0.0181921
       32000     1.35452      1.4054   0.0173519
       34000     1.32513     1.40068   0.0169695
       36000     1.53526     1.40816   0.0176598
       38000     1.36984     1.40614   0.0168258
       40000     1.44632     1.40815   0.0160883
       42000     1.30392     1.40319   0.0160879
       44000     1.52744     1.40884   0.0163459
       46000     1.37485     1.40736   0.0156888
       48000     1.35701     1.40526   0.0151666
       50000     1.51331     1.40958   0.0151758
       52000     1.33141     1.40658   0.0148872
       54000     1.38572      1.4058    0.014346
       56000     1.31418     1.40253   0.0142062
       58000     1.35003     1.40072   0.0138266
       60000     1.22868     1.39499   0.0145367
       62000     1.52195     1.39908   0.0146444
       64000     1.36067     1.39788   0.0142301
       66000      1.3619     1.39679   0.0138352
       68000     1.31492     1.39438   0.0136363
       70000     1.40896      1.3948   0.0132476
       72000     1.45841     1.39657    0.012995
       74000     1.36113     1.39561   0.0126751
       76000     1.34983      1.3944   0.0123958
       78000     1.36351     1.39361   0.0120997
       80000     1.30864     1.39149   0.0119831
       82000     1.30509     1.38938   0.0118756
       84000     1.37385     1.38901   0.0115953
       86000     1.35684     1.38826   0.0113471
       88000     1.38041     1.38808   0.0110877
       90000     1.36296     1.38753   0.0108529
       92000      1.3933     1.38765   0.0106151
       94000     1.45118       1.389   0.0104743
       96000     1.38699     1.38896   0.0102539
       98000     1.33128     1.38778   0.0101112
      100000     1.45396     1.38911  0.00999494
      102000     1.27823     1.38693   0.0100353
      104000     1.34306     1.38609  0.00987654
      106000     1.39542     1.38627     0.00969
      108000     1.46664     1.38775  0.00962465
      110000     1.36496     1.38734  0.00945712
      112000     1.41859      1.3879  0.00930346
      114000     1.47878     1.38949  0.00927682
      116000     1.49276     1.39127  0.00928772
      118000     1.44942     1.39226  0.00918198
      120000     1.25751     1.39001  0.00930279
      122000     1.41474     1.39042  0.00915799
      124000      1.4238     1.39096  0.00902515
      126000     1.36462     1.39054  0.00889057
      128000     1.44714     1.39142  0.00879512
      130000     1.38821     1.39137   0.0086589
      132000     1.42737     1.39192  0.00854412
      134000     1.58383     1.39478  0.00888972
      136000     1.43686      1.3954  0.00877984
      138000     1.52449     1.39727  0.00885163
      140000     1.47901     1.39844  0.00880205
      142000     1.32578     1.39742  0.00873733
      144000     1.39266     1.39735  0.00861538
      146000     1.30465     1.39608  0.00859092
      148000     1.36136     1.39561  0.00848701
      150000     1.35669     1.39509  0.00838915
      152000     1.40879     1.39527  0.00827999
      154000     1.33838     1.39453  0.00820508
      156000     1.33108     1.39372  0.00813996
      158000      1.4095     1.39392  0.00803874
      160000     1.43515     1.39444  0.00795433
      162000      1.4177     1.39472  0.00786076
      164000     1.40202     1.39481  0.00776482
      166000     1.35269      1.3943  0.00768746
      168000     1.31332     1.39334  0.00765634
      170000     1.56486     1.39536   0.0078302
      172000     1.32943     1.39459  0.00777649
      174000     1.29932      1.3935  0.00776421
      176000     1.42695     1.39388  0.00768488
      178000     1.31958     1.39304  0.00764377
      180000     1.48682     1.39408  0.00762985
      182000     1.54443     1.39574   0.0077243
      184000     1.35419     1.39528  0.00765322
      186000     1.32825     1.39456  0.00760472
      188000     1.33581     1.39394   0.0075493
      190000     1.33017     1.39327  0.00749951
      192000       1.403     1.39337  0.00742167
      194000     1.42714     1.39372  0.00735301
      196000      1.4563     1.39436  0.00730556
      198000     1.44903     1.39491  0.00725245
      200000     1.39771     1.39494  0.00717961
